admission_date,income_monthly_amount,balance_amount,montoOR,cantiOR,transaOR,montoDE,cantiDE,transaDE,clasifica
27,7186.9,1033.89,194289.6,103.0,19429.0,135136.08,34.0,13514.0,1
27,7186.9,81062.64,194289.6,103.0,19429.0,135136.08,34.0,13514.0,1
27,7186.9,9199.08,194289.6,103.0,19429.0,135136.08,34.0,13514.0,1
27,7186.9,12407.51,194289.6,103.0,19429.0,135136.08,34.0,13514.0,1
27,7186.9,540.4,194289.6,103.0,19429.0,135136.08,34.0,13514.0,1
27,7186.9,1144.68,194289.6,103.0,19429.0,135136.08,34.0,13514.0,1
27,7186.9,6140.89,194289.6,103.0,19429.0,135136.08,34.0,13514.0,1
27,7186.9,229.0,194289.6,103.0,19429.0,135136.08,34.0,13514.0,1
27,7186.9,5104.59,194289.6,103.0,19429.0,135136.08,34.0,13514.0,1
27,7186.9,8350.52,194289.6,103.0,19429.0,135136.08,34.0,13514.0,1
27,7186.9,4296.71,194289.6,103.0,19429.0,135136.08,34.0,13514.0,1
27,7186.9,623.95,194289.6,103.0,19429.0,135136.08,34.0,13514.0,1
27,7186.9,806.74,194289.6,103.0,19429.0,135136.08,34.0,13514.0,1
27,7186.9,403514.3,194289.6,103.0,19429.0,135136.08,34.0,13514.0,1
14,2157.29,5454.6,20054.2,13.0,2228.0,4300.0,2.0,2150.0,1
14,2157.29,5198.45,20054.2,13.0,2228.0,4300.0,2.0,2150.0,1
14,2157.29,4940.7,20054.2,13.0,2228.0,4300.0,2.0,2150.0,1
14,2157.29,4674.38,20054.2,13.0,2228.0,4300.0,2.0,2150.0,1
14,2157.29,20000.0,20054.2,13.0,2228.0,4300.0,2.0,2150.0,1
14,2157.29,19507.05,20054.2,13.0,2228.0,4300.0,2.0,2150.0,1
4,1569.98,4856.53,114404.89,33.0,38135.0,21270.85,96.0,3039.0,1
4,1569.98,8018.72,114404.89,33.0,38135.0,21270.85,96.0,3039.0,1
4,1569.98,4423.1,114404.89,33.0,38135.0,21270.85,96.0,3039.0,1
4,1569.98,3980.13,114404.89,33.0,38135.0,21270.85,96.0,3039.0,1
4,1569.98,3524.28,114404.89,33.0,38135.0,21270.85,96.0,3039.0,1
4,1569.98,81040.05,114404.89,33.0,38135.0,21270.85,96.0,3039.0,1
4,1569.98,3059.77,114404.89,33.0,38135.0,21270.85,96.0,3039.0,1
4,1569.98,79137.46,114404.89,33.0,38135.0,21270.85,96.0,3039.0,1
4,1569.98,2580.38,114404.89,33.0,38135.0,21270.85,96.0,3039.0,1
4,1569.98,57240.95,114404.89,33.0,38135.0,21270.85,96.0,3039.0,1
5,2567.74,16377.55,470.5,31.0,47.0,20069.93,10.0,2007.0,1
5,2567.74,8810.97,470.5,31.0,47.0,20069.93,10.0,2007.0,1
5,2567.74,10181.94,470.5,31.0,47.0,20069.93,10.0,2007.0,1
5,2567.74,15502.84,470.5,31.0,47.0,20069.93,10.0,2007.0,1
5,2567.74,8498.77,470.5,31.0,47.0,20069.93,10.0,2007.0,1
5,2567.74,9960.59,470.5,31.0,47.0,20069.93,10.0,2007.0,1
5,2567.74,50961.44,470.5,31.0,47.0,20069.93,10.0,2007.0,1
5,2567.74,14560.48,470.5,31.0,47.0,20069.93,10.0,2007.0,1
5,2567.74,50059.04,470.5,31.0,47.0,20069.93,10.0,2007.0,1
5,2567.74,13606.81,470.5,31.0,47.0,20069.93,10.0,2007.0,1
5,2567.74,49135.38,470.5,31.0,47.0,20069.93,10.0,2007.0,1
5,2567.74,12652.24,470.5,31.0,47.0,20069.93,10.0,2007.0,1
5,2567.74,48227.75,470.5,31.0,47.0,20069.93,10.0,2007.0,1
5,2567.74,11647.05,470.5,31.0,47.0,20069.93,10.0,2007.0,1
10,3833.75,2376.28,12863.76,173.0,1286.0,232.48,5.0,58.0,1
10,3833.75,1064.55,12863.76,173.0,1286.0,232.48,5.0,58.0,1
10,3833.75,33000.0,12863.76,173.0,1286.0,232.48,5.0,58.0,1
10,3833.75,1602.44,12863.76,173.0,1286.0,232.48,5.0,58.0,1
10,3833.75,33000.0,12863.76,173.0,1286.0,232.48,5.0,58.0,1
10,3833.75,1168.69,12863.76,173.0,1286.0,232.48,5.0,58.0,1
10,3833.75,32093.23,12863.76,173.0,1286.0,232.48,5.0,58.0,1
10,3833.75,10149.68,12863.76,173.0,1286.0,232.48,5.0,58.0,1
10,3833.75,1115.43,12863.76,173.0,1286.0,232.48,5.0,58.0,1
10,3833.75,1119.42,12863.76,173.0,1286.0,232.48,5.0,58.0,1
10,3833.75,10149.68,12863.76,173.0,1286.0,232.48,5.0,58.0,1
10,3833.75,32093.23,12863.76,173.0,1286.0,232.48,5.0,58.0,1
10,3833.75,32093.23,12863.76,173.0,1286.0,232.48,5.0,58.0,1
10,3833.75,9770.87,12863.76,173.0,1286.0,232.48,5.0,58.0,1
10,3833.75,1138.82,12863.76,173.0,1286.0,232.48,5.0,58.0,1
10,3833.75,9319.76,12863.76,173.0,1286.0,232.48,5.0,58.0,1
10,3833.75,30547.19,12863.76,173.0,1286.0,232.48,5.0,58.0,1
10,3833.75,1135.2,12863.76,173.0,1286.0,232.48,5.0,58.0,1
1,1033.0,5232.07,438.0,14.0,219.0,34339.47,16.0,4906.0,0
1,1033.0,17164.99,438.0,14.0,219.0,34339.47,16.0,4906.0,0
1,1033.0,5232.07,438.0,14.0,219.0,34339.47,16.0,4906.0,0
1,1033.0,17164.99,438.0,14.0,219.0,34339.47,16.0,4906.0,0
1,1033.0,5232.07,438.0,14.0,219.0,34339.47,16.0,4906.0,0
1,1033.0,17164.99,438.0,14.0,219.0,34339.47,16.0,4906.0,0
1,1033.0,5232.07,438.0,14.0,219.0,34339.47,16.0,4906.0,0
1,1033.0,17164.99,438.0,14.0,219.0,34339.47,16.0,4906.0,0
1,1033.0,5232.07,438.0,14.0,219.0,34339.47,16.0,4906.0,0
1,1033.0,17164.99,438.0,14.0,219.0,34339.47,16.0,4906.0,0
1,1033.0,17164.99,438.0,14.0,219.0,34339.47,16.0,4906.0,0
1,1033.0,5232.07,438.0,14.0,219.0,34339.47,16.0,4906.0,0
4,2901.42,7448.53,6933.35,38.0,693.0,24622.88,20.0,2736.0,1
4,2901.42,12.95,6933.35,38.0,693.0,24622.88,20.0,2736.0,1
4,2901.42,17186.59,6933.35,38.0,693.0,24622.88,20.0,2736.0,1
4,2901.42,13290.04,6933.35,38.0,693.0,24622.88,20.0,2736.0,1
4,2901.42,2587.87,6933.35,38.0,693.0,24622.88,20.0,2736.0,1
4,2901.42,35452.48,6933.35,38.0,693.0,24622.88,20.0,2736.0,1
4,2901.42,10582.57,6933.35,38.0,693.0,24622.88,20.0,2736.0,1
4,2901.42,15.58,6933.35,38.0,693.0,24622.88,20.0,2736.0,1
4,2901.42,2587.87,6933.35,38.0,693.0,24622.88,20.0,2736.0,1
4,2901.42,14.9,6933.35,38.0,693.0,24622.88,20.0,2736.0,1
4,2901.42,29083.27,6933.35,38.0,693.0,24622.88,20.0,2736.0,1
4,2901.42,8105.91,6933.35,38.0,693.0,24622.88,20.0,2736.0,1
4,2901.42,5305.68,6933.35,38.0,693.0,24622.88,20.0,2736.0,1
4,2901.42,27915.83,6933.35,38.0,693.0,24622.88,20.0,2736.0,1
4,2901.42,2719.2,6933.35,38.0,693.0,24622.88,20.0,2736.0,1
4,2901.42,19561.4,6933.35,38.0,693.0,24622.88,20.0,2736.0,1
4,2901.42,14.09,6933.35,38.0,693.0,24622.88,20.0,2736.0,1
4,2901.42,22382.61,6933.35,38.0,693.0,24622.88,20.0,2736.0,1
2,2647.22,297.22,10.0,1.0,10.0,9330.62,9.0,4665.0,1
2,2647.22,108.15,10.0,1.0,10.0,9330.62,9.0,4665.0,1
2,2647.22,176.1,10.0,1.0,10.0,9330.62,9.0,4665.0,1
2,2647.22,25383.11,10.0,1.0,10.0,9330.62,9.0,4665.0,1
2,2647.22,177.21,10.0,1.0,10.0,9330.62,9.0,4665.0,1
2,2647.22,23229.17,10.0,1.0,10.0,9330.62,9.0,4665.0,1
2,2647.22,663.41,10.0,1.0,10.0,9330.62,9.0,4665.0,1
2,2647.22,72149.36,10.0,1.0,10.0,9330.62,9.0,4665.0,1
2,2647.22,201.03,10.0,1.0,10.0,9330.62,9.0,4665.0,1
2,2647.22,68787.78,10.0,1.0,10.0,9330.62,9.0,4665.0,1
2,2647.22,147.1,10.0,1.0,10.0,9330.62,9.0,4665.0,1
2,2647.22,65474.31,10.0,1.0,10.0,9330.62,9.0,4665.0,1
2,2647.22,729.9,10.0,1.0,10.0,9330.62,9.0,4665.0,1
2,2647.22,47689.56,10.0,1.0,10.0,9330.62,9.0,4665.0,1
2,392.0,72393.74,70600.0,8.0,14120.0,4083.0,10.0,408.0,1
2,392.0,66356.63,70600.0,8.0,14120.0,4083.0,10.0,408.0,1
2,392.0,1106.4,70600.0,8.0,14120.0,4083.0,10.0,408.0,1
2,392.0,60258.28,70600.0,8.0,14120.0,4083.0,10.0,408.0,1
2,392.0,50000.0,70600.0,8.0,14120.0,4083.0,10.0,408.0,1
2,392.0,1189.96,70600.0,8.0,14120.0,4083.0,10.0,408.0,1
2,392.0,54108.09,70600.0,8.0,14120.0,4083.0,10.0,408.0,1
2,392.0,46147.84,70600.0,8.0,14120.0,4083.0,10.0,408.0,1
2,392.0,77901.19,70600.0,8.0,14120.0,4083.0,10.0,408.0,1
2,392.0,42222.42,70600.0,8.0,14120.0,4083.0,10.0,408.0,1
2,392.0,1194.39,70600.0,8.0,14120.0,4083.0,10.0,408.0,1
2,392.0,69303.92,70600.0,8.0,14120.0,4083.0,10.0,408.0,1
2,392.0,38262.68,70600.0,8.0,14120.0,4083.0,10.0,408.0,1
2,392.0,1194.39,70600.0,8.0,14120.0,4083.0,10.0,408.0,1
20,2983.48,62.58,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,7.99,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,5293.23,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,211.34,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,212.26,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,22046.59,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,96.46,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,97.07,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,4655.46,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,411.01,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,425.66,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,21296.63,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,382.73,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,4011.01,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,48.46,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,394.17,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,330.66,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,20558.98,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,47.29,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,1822.1,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,3359.81,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,504.36,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,330.66,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,19806.85,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,17.34,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,3227.49,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,2701.79,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,502.63,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,300.66,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,19027.82,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,2036.87,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,3453.86,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,68.98,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,695.62,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,169.66,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
20,2983.48,18245.64,14754.04,82.0,1639.0,6969.17,29.0,996.0,1
2,4255.44,219.34,38598.02,259.0,3860.0,36188.4,27.0,6031.0,0
2,4255.44,20206.13,38598.02,259.0,3860.0,36188.4,27.0,6031.0,1
2,4255.44,23872.04,38598.02,259.0,3860.0,36188.4,27.0,6031.0,1
2,4255.44,770.25,38598.02,259.0,3860.0,36188.4,27.0,6031.0,1
2,4255.44,9.91,38598.02,259.0,3860.0,36188.4,27.0,6031.0,0
2,4255.44,229.25,38598.02,259.0,3860.0,36188.4,27.0,6031.0,0
2,4255.44,18904.6,38598.02,259.0,3860.0,36188.4,27.0,6031.0,1
2,4255.44,22228.09,38598.02,259.0,3860.0,36188.4,27.0,6031.0,1
2,4255.44,627.2,38598.02,259.0,3860.0,36188.4,27.0,6031.0,1
2,4255.44,229.25,38598.02,259.0,3860.0,36188.4,27.0,6031.0,0
2,4255.44,17592.36,38598.02,259.0,3860.0,36188.4,27.0,6031.0,1
2,4255.44,20567.46,38598.02,259.0,3860.0,36188.4,27.0,6031.0,1
2,4255.44,480.43,38598.02,259.0,3860.0,36188.4,27.0,6031.0,1
2,4255.44,16248.85,38598.02,259.0,3860.0,36188.4,27.0,6031.0,1
2,4255.44,18862.04,38598.02,259.0,3860.0,36188.4,27.0,6031.0,1
2,4255.44,327.75,38598.02,259.0,3860.0,36188.4,27.0,6031.0,1
2,4255.44,14892.53,38598.02,259.0,3860.0,36188.4,27.0,6031.0,1
2,4255.44,17136.71,38598.02,259.0,3860.0,36188.4,27.0,6031.0,1
2,4255.44,168.5,38598.02,259.0,3860.0,36188.4,27.0,6031.0,1
2,4255.44,13521.73,38598.02,259.0,3860.0,36188.4,27.0,6031.0,1
2,4255.44,15378.2,38598.02,259.0,3860.0,36188.4,27.0,6031.0,1
2,4255.44,2120.0,38598.02,259.0,3860.0,36188.4,27.0,6031.0,1
1,3103.04,9687.41,7225.8,30.0,723.0,912.0,2.0,912.0,1
1,3103.04,9079.21,7225.8,30.0,723.0,912.0,2.0,912.0,1
1,3103.04,20000.0,7225.8,30.0,723.0,912.0,2.0,912.0,1
1,3103.04,19471.92,7225.8,30.0,723.0,912.0,2.0,912.0,1
1,3103.04,18816.57,7225.8,30.0,723.0,912.0,2.0,912.0,1
1,3103.04,18159.78,7225.8,30.0,723.0,912.0,2.0,912.0,1
22,2383.11,1710.96,899.0,2.0,899.0,11602.0,14.0,1657.0,1
22,2383.11,1156.63,899.0,2.0,899.0,11602.0,14.0,1657.0,1
22,2383.11,279.2,899.0,2.0,899.0,11602.0,14.0,1657.0,1
22,2383.11,1359.57,899.0,2.0,899.0,11602.0,14.0,1657.0,1
22,2383.11,682.89,899.0,2.0,899.0,11602.0,14.0,1657.0,1
22,2383.11,793.1,899.0,2.0,899.0,11602.0,14.0,1657.0,1
22,2383.11,909.5,899.0,2.0,899.0,11602.0,14.0,1657.0,1
22,2383.11,482.19,899.0,2.0,899.0,11602.0,14.0,1657.0,1
22,2383.11,135.32,899.0,2.0,899.0,11602.0,14.0,1657.0,1
22,2383.11,407.98,899.0,2.0,899.0,11602.0,14.0,1657.0,1
22,2383.11,956.04,899.0,2.0,899.0,11602.0,14.0,1657.0,1
22,2383.11,138.47,899.0,2.0,899.0,11602.0,14.0,1657.0,1
22,2383.11,1047.95,899.0,2.0,899.0,11602.0,14.0,1657.0,1
22,2383.11,650.79,899.0,2.0,899.0,11602.0,14.0,1657.0,1
22,2383.11,1082.25,899.0,2.0,899.0,11602.0,14.0,1657.0,1
22,2383.11,1858.9,899.0,2.0,899.0,11602.0,14.0,1657.0,1
22,2383.11,757.66,899.0,2.0,899.0,11602.0,14.0,1657.0,1
22,2383.11,138.47,899.0,2.0,899.0,11602.0,14.0,1657.0,1
22,2383.11,1101.84,899.0,2.0,899.0,11602.0,14.0,1657.0,1
22,2383.11,230.39,899.0,2.0,899.0,11602.0,14.0,1657.0,1
22,2383.11,69.74,899.0,2.0,899.0,11602.0,14.0,1657.0,1
22,2383.11,1858.9,899.0,2.0,899.0,11602.0,14.0,1657.0,1
22,2383.11,593.79,899.0,2.0,899.0,11602.0,14.0,1657.0,1
22,2383.11,6000.0,899.0,2.0,899.0,11602.0,14.0,1657.0,1
22,2383.11,3000.0,899.0,2.0,899.0,11602.0,14.0,1657.0,1
22,2383.11,1649.09,899.0,2.0,899.0,11602.0,14.0,1657.0,1
23,7015.98,103519.21,6931.3,30.0,1733.0,8000.0,4.0,1143.0,1
23,7015.98,8428.27,6931.3,30.0,1733.0,8000.0,4.0,1143.0,1
23,7015.98,2338.2,6931.3,30.0,1733.0,8000.0,4.0,1143.0,1
23,7015.98,101900.3,6931.3,30.0,1733.0,8000.0,4.0,1143.0,1
23,7015.98,8106.97,6931.3,30.0,1733.0,8000.0,4.0,1143.0,1
23,7015.98,2338.2,6931.3,30.0,1733.0,8000.0,4.0,1143.0,1
23,7015.98,101067.94,6931.3,30.0,1733.0,8000.0,4.0,1143.0,1
23,7015.98,7997.17,6931.3,30.0,1733.0,8000.0,4.0,1143.0,1
23,7015.98,1997.22,6931.3,30.0,1733.0,8000.0,4.0,1143.0,1
23,7015.98,100254.48,6931.3,30.0,1733.0,8000.0,4.0,1143.0,1
23,7015.98,99434.17,6931.3,30.0,1733.0,8000.0,4.0,1143.0,1
23,7015.98,98556.45,6931.3,30.0,1733.0,8000.0,4.0,1143.0,1
27,8635.17,117000.0,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,617.02,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,1202.85,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,1340.39,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,259019.87,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,1420860.0,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,1027.85,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,1764.37,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,148363.47,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,2453.71,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,645.47,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,252291.68,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,4854.65,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,13477.03,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,31.46,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,1396189.1,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,6196.47,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,146907.17,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,5096.11,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,15747.45,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,245230.37,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,1.46,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,25816.62,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,1407153.75,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,6536.69,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,145051.76,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,82117.26,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,238183.29,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,18081.12,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,204.45,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,36809.02,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,1363614.09,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,7544.26,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,143092.1,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,111194.52,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,231227.5,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,13754.2,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,318.09,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,31576.96,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,7149.37,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,1378776.32,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,141145.19,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,105074.37,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,12787.51,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,224037.07,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,131.28,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,59103.82,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,1399630.17,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
27,8635.17,9272.92,60023.43,25.0,10004.0,3039.28,3.0,1013.0,1
15,8341.81,116920.21,19107.02,9.0,2123.0,160912.67,27.0,16091.0,0
15,8341.81,114703.97,19107.02,9.0,2123.0,160912.67,27.0,16091.0,0
15,8341.81,112505.65,19107.02,9.0,2123.0,160912.67,27.0,16091.0,0
15,8341.81,110240.85,19107.02,9.0,2123.0,160912.67,27.0,16091.0,0
15,8341.81,58031.17,19107.02,9.0,2123.0,160912.67,27.0,16091.0,0
8,3903.63,70000.0,56349.07,38.0,5635.0,11723.54,5.0,1675.0,1
8,3903.63,700.0,56349.07,38.0,5635.0,11723.54,5.0,1675.0,1
8,3903.63,70000.0,56349.07,38.0,5635.0,11723.54,5.0,1675.0,1
8,3903.63,70000.0,56349.07,38.0,5635.0,11723.54,5.0,1675.0,1
8,3903.63,77.9,56349.07,38.0,5635.0,11723.54,5.0,1675.0,1
8,3903.63,66888.04,56349.07,38.0,5635.0,11723.54,5.0,1675.0,1
8,3903.63,61308.61,56349.07,38.0,5635.0,11723.54,5.0,1675.0,1
8,3903.63,9992.22,56349.07,38.0,5635.0,11723.54,5.0,1675.0,1
8,3903.63,133.26,56349.07,38.0,5635.0,11723.54,5.0,1675.0,1
8,3903.63,7507.22,56349.07,38.0,5635.0,11723.54,5.0,1675.0,1
8,3903.63,55635.8,56349.07,38.0,5635.0,11723.54,5.0,1675.0,1
8,1449.36,29471.92,4650.0,3.0,4650.0,3150.0,2.0,1575.0,1
8,1449.36,29471.92,4650.0,3.0,4650.0,3150.0,2.0,1575.0,1
8,1449.36,28908.42,4650.0,3.0,4650.0,3150.0,2.0,1575.0,1
8,1449.36,28354.39,4650.0,3.0,4650.0,3150.0,2.0,1575.0,1
8,2338.81,739.78,5110.7,20.0,568.0,1559.06,2.0,1559.0,1
8,2338.81,1251.99,5110.7,20.0,568.0,1559.06,2.0,1559.0,1
8,2338.81,63367.06,5110.7,20.0,568.0,1559.06,2.0,1559.0,1
8,2338.81,701.62,5110.7,20.0,568.0,1559.06,2.0,1559.0,1
8,2338.81,898.59,5110.7,20.0,568.0,1559.06,2.0,1559.0,1
8,2338.81,60970.22,5110.7,20.0,568.0,1559.06,2.0,1559.0,1
8,2338.81,410.55,5110.7,20.0,568.0,1559.06,2.0,1559.0,1
8,2338.81,275.87,5110.7,20.0,568.0,1559.06,2.0,1559.0,1
8,2338.81,58620.91,5110.7,20.0,568.0,1559.06,2.0,1559.0,1
8,2338.81,58.04,5110.7,20.0,568.0,1559.06,2.0,1559.0,1
8,2338.81,240.67,5110.7,20.0,568.0,1559.06,2.0,1559.0,1
8,2338.81,56113.87,5110.7,20.0,568.0,1559.06,2.0,1559.0,1
8,2338.81,33.08,5110.7,20.0,568.0,1559.06,2.0,1559.0,1
8,2338.81,138.17,5110.7,20.0,568.0,1559.06,2.0,1559.0,1
8,2338.81,53648.83,5110.7,20.0,568.0,1559.06,2.0,1559.0,1
8,2338.81,371.07,5110.7,20.0,568.0,1559.06,2.0,1559.0,1
8,2338.81,51174.3,5110.7,20.0,568.0,1559.06,2.0,1559.0,1
10,780.41,5503.14,1333.75,9.0,667.0,11422.56,14.0,1269.0,1
10,780.41,8555.38,1333.75,9.0,667.0,11422.56,14.0,1269.0,1
10,780.41,304.85,1333.75,9.0,667.0,11422.56,14.0,1269.0,1
10,780.41,972.97,1333.75,9.0,667.0,11422.56,14.0,1269.0,1
10,780.41,90.0,1333.75,9.0,667.0,11422.56,14.0,1269.0,1
10,780.41,9.9,1333.75,9.0,667.0,11422.56,14.0,1269.0,1
10,780.41,3000.0,1333.75,9.0,667.0,11422.56,14.0,1269.0,1
10,780.41,702.87,1333.75,9.0,667.0,11422.56,14.0,1269.0,1
10,780.41,19.9,1333.75,9.0,667.0,11422.56,14.0,1269.0,1
10,780.41,2780.25,1333.75,9.0,667.0,11422.56,14.0,1269.0,1
10,780.41,1101.67,1333.75,9.0,667.0,11422.56,14.0,1269.0,1
10,780.41,19.9,1333.75,9.0,667.0,11422.56,14.0,1269.0,1
10,780.41,2555.53,1333.75,9.0,667.0,11422.56,14.0,1269.0,1
10,780.41,242.57,1333.75,9.0,667.0,11422.56,14.0,1269.0,1
1,1449.36,150000.0,261768.3,28.0,130884.0,200.0,2.0,200.0,1
1,1449.36,143301.24,261768.3,28.0,130884.0,200.0,2.0,200.0,1
1,1449.36,135146.8,261768.3,28.0,130884.0,200.0,2.0,200.0,1
1,1449.36,135146.8,261768.3,28.0,130884.0,200.0,2.0,200.0,1
11,1802.19,10887.91,376.16,7.0,38.0,36906.18,22.0,4101.0,1
11,1802.19,57104.3,376.16,7.0,38.0,36906.18,22.0,4101.0,1
11,1802.19,1635.36,376.16,7.0,38.0,36906.18,22.0,4101.0,1
11,1802.19,7956.27,376.16,7.0,38.0,36906.18,22.0,4101.0,1
11,1802.19,10035.27,376.16,7.0,38.0,36906.18,22.0,4101.0,1
11,1802.19,53719.67,376.16,7.0,38.0,36906.18,22.0,4101.0,1
11,1802.19,7565.08,376.16,7.0,38.0,36906.18,22.0,4101.0,1
11,1802.19,1157.67,376.16,7.0,38.0,36906.18,22.0,4101.0,1
11,1802.19,10035.27,376.16,7.0,38.0,36906.18,22.0,4101.0,1
11,1802.19,132.59,376.16,7.0,38.0,36906.18,22.0,4101.0,1
11,1802.19,50306.67,376.16,7.0,38.0,36906.18,22.0,4101.0,1
11,1802.19,7150.33,376.16,7.0,38.0,36906.18,22.0,4101.0,1
11,1802.19,9157.54,376.16,7.0,38.0,36906.18,22.0,4101.0,1
11,1802.19,46807.03,376.16,7.0,38.0,36906.18,22.0,4101.0,1
11,1802.19,4099.39,376.16,7.0,38.0,36906.18,22.0,4101.0,1
11,1802.19,1531.95,376.16,7.0,38.0,36906.18,22.0,4101.0,1
